id,lat,lon,start,end,citation,EEZ
303,4.047668815914823,106.46242890222533,2023-03-13,2023-04-01,possible venting from flaring dataset,
304,4.047668815914823,106.46242890222533,2023-04-07,2023-04-26,possible venting from flaring dataset,
305,4.047668815914823,106.46242890222533,2023-05-02,2023-05-06,possible venting from flaring dataset,
306,4.047668815914823,106.46242890222533,2023-05-12,2023-05-31,possible venting from flaring dataset,
307,4.047668815914823,106.46242890222533,2023-06-11,2023-06-30,possible venting from flaring dataset,
308,4.047668815914823,106.46242890222533,2023-07-11,2023-07-20,possible venting from flaring dataset,
309,4.047668815914823,106.46242890222533,2023-07-31,2023-08-24,possible venting from flaring dataset,
310,4.047668815914823,106.46242890222533,2023-09-09,2023-09-23,possible venting from flaring dataset,
311,4.047668815914823,106.46242890222533,2023-10-04,2023-10-23,possible venting from flaring dataset,
312,4.047668815914823,106.46242890222533,2023-10-29,2023-11-07,possible venting from flaring dataset,
313,4.047668815914823,106.46242890222533,2023-11-13,2023-11-17,possible venting from flaring dataset,
314,4.047668815914823,106.46242890222533,2023-12-03,2023-12-12,possible venting from flaring dataset,
315,4.047668815914823,106.46242890222533,2023-12-28,2024-01-01,possible venting from flaring dataset,
316,4.047668815914823,106.46242890222533,2024-01-27,2024-02-10,possible venting from flaring dataset,
317,4.047668815914823,106.46242890222533,2024-02-21,2024-03-01,possible venting from flaring dataset,
318,4.047668815914823,106.46242890222533,2024-03-07,2024-03-11,possible venting from flaring dataset,
319,4.047668815914823,106.46242890222533,2024-04-26,2024-05-25,possible venting from flaring dataset,
320,4.047668815914823,106.46242890222533,2024-06-05,2024-06-14,possible venting from flaring dataset,
321,4.047668815914823,106.46242890222533,2024-06-20,2024-06-29,possible venting from flaring dataset,
322,4.047668815914823,106.46242890222533,2024-07-05,2024-07-09,possible venting from flaring dataset,
323,4.047668815914823,106.46242890222533,2024-07-15,2024-08-03,possible venting from flaring dataset,
324,4.047668815914823,106.46242890222533,2024-08-09,2024-08-28,possible venting from flaring dataset,
325,4.047668815914823,106.46242890222533,2024-09-23,2024-10-22,possible venting from flaring dataset,
326,4.047668815914823,106.46242890222533,2024-11-02,2024-11-21,possible venting from flaring dataset,
327,4.047668815914823,106.46242890222533,2025-01-01,2025-01-05,possible venting from flaring dataset,
328,4.047668815914823,106.46242890222533,2025-02-20,2025-02-24,possible venting from flaring dataset,
329,4.047668815914823,106.46242890222533,2025-03-27,2025-04-20,possible venting from flaring dataset,
330,4.047668815914823,106.46242890222533,2025-04-26,2025-05-25,possible venting from flaring dataset,
331,4.047668815914823,106.46242890222533,2025-06-07,2025-06-19,possible venting from flaring dataset,
332,4.047668815914823,106.46242890222533,2025-06-25,2025-07-09,possible venting from flaring dataset,
333,4.068055830051595,106.47915498139702,2020-01-13,2020-01-22,possible venting from flaring dataset,
334,4.068055830051595,106.47915498139702,2020-02-12,2020-03-07,possible venting from flaring dataset,
335,4.068055830051595,106.47915498139702,2020-03-13,2020-03-22,possible venting from flaring dataset,
336,4.068055830051595,106.47915498139702,2020-04-07,2020-04-11,possible venting from flaring dataset,
337,4.068055830051595,106.47915498139702,2020-04-17,2020-04-26,possible venting from flaring dataset,
338,4.068055830051595,106.47915498139702,2020-07-01,2020-07-10,possible venting from flaring dataset,
339,4.068055830051595,106.47915498139702,2020-07-16,2020-07-30,possible venting from flaring dataset,
340,4.068055830051595,106.47915498139702,2020-08-10,2020-08-14,possible venting from flaring dataset,
341,4.068055830051595,106.47915498139702,2020-08-20,2020-09-03,possible venting from flaring dataset,
342,4.068055830051595,106.47915498139702,2020-09-09,2020-09-18,possible venting from flaring dataset,
343,4.068055830051595,106.47915498139702,2020-09-24,2020-10-03,possible venting from flaring dataset,
344,4.068055830051595,106.47915498139702,2020-11-18,2020-11-22,possible venting from flaring dataset,
345,4.068055830051595,106.47915498139702,2021-02-06,2021-03-02,possible venting from flaring dataset,
346,4.068055830051595,106.47915498139702,2021-03-08,2021-04-11,possible venting from flaring dataset,
347,4.068055830051595,106.47915498139702,2021-04-17,2021-04-26,possible venting from flaring dataset,
348,4.068055830051595,106.47915498139702,2021-05-02,2021-05-31,possible venting from flaring dataset,
349,4.068055830051595,106.47915498139702,2021-06-11,2021-07-05,possible venting from flaring dataset,
350,4.068055830051595,106.47915498139702,2021-07-16,2021-07-30,possible venting from flaring dataset,
351,4.068055830051595,106.47915498139702,2021-08-05,2021-08-14,possible venting from flaring dataset,
352,4.068055830051595,106.47915498139702,2021-09-04,2021-09-13,possible venting from flaring dataset,
353,4.068055830051595,106.47915498139702,2021-10-09,2021-10-13,possible venting from flaring dataset,
354,4.068055830051595,106.47915498139702,2021-10-19,2021-10-28,possible venting from flaring dataset,
355,4.068055830051595,106.47915498139702,2021-11-18,2021-11-27,possible venting from flaring dataset,
356,4.068055830051595,106.47915498139702,2021-12-23,2022-01-01,possible venting from flaring dataset,
357,4.068055830051595,106.47915498139702,2022-01-07,2022-01-11,possible venting from flaring dataset,
358,4.068055830051595,106.47915498139702,2022-01-27,2022-02-05,possible venting from flaring dataset,
359,4.068055830051595,106.47915498139702,2022-02-16,2022-03-12,possible venting from flaring dataset,
360,4.068055830051595,106.47915498139702,2022-03-18,2022-04-06,possible venting from flaring dataset,
361,4.068055830051595,106.47915498139702,2022-04-12,2022-04-16,possible venting from flaring dataset,
362,4.068055830051595,106.47915498139702,2022-04-22,2022-05-06,possible venting from flaring dataset,
363,4.068055830051595,106.47915498139702,2022-06-16,2022-07-05,possible venting from flaring dataset,
364,4.068055830051595,106.47915498139702,2022-07-16,2022-07-25,possible venting from flaring dataset,
365,4.068055830051595,106.47915498139702,2022-08-10,2022-09-08,possible venting from flaring dataset,
366,4.068055830051595,106.47915498139702,2022-09-29,2022-10-18,possible venting from flaring dataset,
367,4.068055830051595,106.47915498139702,2022-11-03,2022-11-17,possible venting from flaring dataset,
368,4.068055830051595,106.47915498139702,2022-12-08,2022-12-22,possible venting from flaring dataset,
369,4.068055830051595,106.47915498139702,2023-02-06,2023-02-10,possible venting from flaring dataset,
370,4.068055830051595,106.47915498139702,2023-02-16,2023-02-25,possible venting from flaring dataset,
371,4.068055830051595,106.47915498139702,2023-03-13,2023-03-17,possible venting from flaring dataset,
372,4.068055830051595,106.47915498139702,2023-03-23,2023-03-27,possible venting from flaring dataset,
373,4.068055830051595,106.47915498139702,2023-04-02,2023-04-26,possible venting from flaring dataset,
374,4.068055830051595,106.47915498139702,2023-05-02,2023-05-06,possible venting from flaring dataset,
375,4.068055830051595,106.47915498139702,2023-05-12,2023-05-26,possible venting from flaring dataset,
376,4.068055830051595,106.47915498139702,2023-06-11,2023-07-05,possible venting from flaring dataset,
377,4.068055830051595,106.47915498139702,2023-07-11,2023-07-15,possible venting from flaring dataset,
378,4.068055830051595,106.47915498139702,2023-07-26,2023-07-30,possible venting from flaring dataset,
379,4.068055830051595,106.47915498139702,2023-08-05,2023-08-24,possible venting from flaring dataset,
380,4.068055830051595,106.47915498139702,2023-10-04,2023-10-23,possible venting from flaring dataset,
381,4.068055830051595,106.47915498139702,2023-10-29,2023-11-07,possible venting from flaring dataset,
382,4.068055830051595,106.47915498139702,2023-12-03,2023-12-12,possible venting from flaring dataset,
383,4.068055830051595,106.47915498139702,2023-12-23,2024-01-01,possible venting from flaring dataset,
384,4.068055830051595,106.47915498139702,2024-01-27,2024-02-10,possible venting from flaring dataset,
385,4.068055830051595,106.47915498139702,2024-02-16,2024-03-01,possible venting from flaring dataset,
386,4.068055830051595,106.47915498139702,2024-03-07,2024-03-16,possible venting from flaring dataset,
387,4.068055830051595,106.47915498139702,2024-03-27,2024-04-05,possible venting from flaring dataset,
388,4.068055830051595,106.47915498139702,2024-04-26,2024-05-25,possible venting from flaring dataset,
389,4.068055830051595,106.47915498139702,2024-06-20,2024-06-29,possible venting from flaring dataset,
390,4.068055830051595,106.47915498139702,2024-07-15,2024-07-29,possible venting from flaring dataset,
391,4.068055830051595,106.47915498139702,2024-08-09,2024-08-23,possible venting from flaring dataset,
392,4.068055830051595,106.47915498139702,2024-09-23,2024-10-07,possible venting from flaring dataset,
393,4.068055830051595,106.47915498139702,2024-10-13,2024-10-22,possible venting from flaring dataset,
394,4.068055830051595,106.47915498139702,2024-11-02,2024-11-21,possible venting from flaring dataset,
395,4.068055830051595,106.47915498139702,2024-12-22,2024-12-26,possible venting from flaring dataset,
396,4.068055830051595,106.47915498139702,2025-01-01,2025-01-05,possible venting from flaring dataset,
397,4.068055830051595,106.47915498139702,2025-03-02,2025-03-16,possible venting from flaring dataset,
398,4.068055830051595,106.47915498139702,2025-03-27,2025-04-05,possible venting from flaring dataset,
399,4.068055830051595,106.47915498139702,2025-04-11,2025-04-20,possible venting from flaring dataset,
400,4.068055830051595,106.47915498139702,2025-04-26,2025-06-04,possible venting from flaring dataset,
401,4.068055830051595,106.47915498139702,2025-06-10,2025-06-19,possible venting from flaring dataset,
402,4.068055830051595,106.47915498139702,2025-06-27,2025-07-04,possible venting from flaring dataset,
403,4.14454580374643,105.10748092585968,2020-08-03,2020-08-04,possible venting from flaring dataset,
404,4.14454580374643,105.10748092585968,2021-02-24,2021-02-25,possible venting from flaring dataset,
405,4.1643844868764734,106.22692829096052,2022-01-17,2022-01-21,possible venting from flaring dataset,
406,4.298521194508974,104.8919119001368,2020-01-01,2020-01-05,possible venting from flaring dataset,
407,4.298521194508974,104.8919119001368,2020-07-04,2020-07-08,possible venting from flaring dataset,
408,4.298521194508974,104.8919119001368,2021-05-10,2021-05-14,possible venting from flaring dataset,
409,4.298521194508974,104.8919119001368,2022-08-13,2022-08-17,possible venting from flaring dataset,
410,4.298521194508974,104.8919119001368,2024-01-25,2024-01-29,possible venting from flaring dataset,
411,4.298521194508974,104.8919119001368,2024-02-04,2024-02-08,possible venting from flaring dataset,
412,4.298521194508974,104.8919119001368,2024-10-11,2024-10-15,possible venting from flaring dataset,
413,4.298521194508974,104.8919119001368,2025-03-25,2025-04-08,possible venting from flaring dataset,
414,4.298521194508974,104.8919119001368,2025-04-19,2025-04-23,possible venting from flaring dataset,
415,4.298521194508974,104.8919119001368,2025-06-03,2025-06-07,possible venting from flaring dataset,
416,4.298521194508974,104.8919119001368,2025-06-10,2025-06-12,possible venting from flaring dataset,
417,4.328360313182834,106.32610971503507,2020-02-02,2020-02-06,possible venting from flaring dataset,
418,4.328360313182834,106.32610971503507,2020-02-12,2020-02-16,possible venting from flaring dataset,
419,4.328360313182834,106.32610971503507,2020-02-22,2020-03-07,possible venting from flaring dataset,
420,4.328360313182834,106.32610971503507,2020-03-13,2020-03-17,possible venting from flaring dataset,
421,4.328360313182834,106.32610971503507,2020-05-07,2020-05-11,possible venting from flaring dataset,
422,4.328360313182834,106.32610971503507,2020-07-16,2020-07-20,possible venting from flaring dataset,
423,4.328360313182834,106.32610971503507,2020-08-05,2020-08-14,possible venting from flaring dataset,
424,4.328360313182834,106.32610971503507,2020-08-30,2020-09-03,possible venting from flaring dataset,
425,4.328360313182834,106.32610971503507,2020-10-29,2020-11-02,possible venting from flaring dataset,
426,4.328360313182834,106.32610971503507,2021-02-06,2021-02-10,possible venting from flaring dataset,
427,4.328360313182834,106.32610971503507,2021-04-22,2021-04-26,possible venting from flaring dataset,
428,4.328360313182834,106.32610971503507,2021-06-01,2021-06-05,possible venting from flaring dataset,
429,4.328360313182834,106.32610971503507,2021-06-21,2021-07-05,possible venting from flaring dataset,
430,4.328360313182834,106.32610971503507,2021-07-21,2021-08-14,possible venting from flaring dataset,
431,4.328360313182834,106.32610971503507,2021-10-09,2021-10-18,possible venting from flaring dataset,
432,4.328360313182834,106.32610971503507,2021-11-03,2021-11-17,possible venting from flaring dataset,
433,4.328360313182834,106.32610971503507,2021-11-23,2021-11-27,possible venting from flaring dataset,
434,4.328360313182834,106.32610971503507,2022-02-16,2022-02-20,possible venting from flaring dataset,
435,4.328360313182834,106.32610971503507,2022-02-26,2022-03-02,possible venting from flaring dataset,
436,4.328360313182834,106.32610971503507,2022-03-13,2022-03-22,possible venting from flaring dataset,
437,4.328360313182834,106.32610971503507,2022-06-26,2022-06-30,possible venting from flaring dataset,
438,4.328360313182834,106.32610971503507,2022-08-25,2022-08-29,possible venting from flaring dataset,
439,4.328360313182834,106.32610971503507,2023-01-12,2023-01-21,possible venting from flaring dataset,
440,4.328360313182834,106.32610971503507,2023-03-08,2023-03-12,possible venting from flaring dataset,
441,4.328360313182834,106.32610971503507,2023-03-23,2023-03-27,possible venting from flaring dataset,
442,4.328360313182834,106.32610971503507,2023-04-27,2023-05-11,possible venting from flaring dataset,
443,4.328360313182834,106.32610971503507,2023-06-26,2023-06-30,possible venting from flaring dataset,
444,4.328360313182834,106.32610971503507,2023-08-05,2023-08-24,possible venting from flaring dataset,
445,4.328360313182834,106.32610971503507,2023-10-04,2023-10-13,possible venting from flaring dataset,
446,4.328360313182834,106.32610971503507,2023-12-23,2024-01-01,possible venting from flaring dataset,
447,4.328360313182834,106.32610971503507,2024-01-12,2024-01-26,possible venting from flaring dataset,
448,4.328360313182834,106.32610971503507,2024-02-16,2024-02-20,possible venting from flaring dataset,
449,4.328360313182834,106.32610971503507,2024-02-26,2024-03-06,possible venting from flaring dataset,
450,4.328360313182834,106.32610971503507,2024-03-27,2024-03-31,possible venting from flaring dataset,
451,4.328360313182834,106.32610971503507,2024-04-16,2024-04-25,possible venting from flaring dataset,
452,4.328360313182834,106.32610971503507,2024-05-26,2024-05-30,possible venting from flaring dataset,
453,4.328360313182834,106.32610971503507,2024-06-05,2024-06-14,possible venting from flaring dataset,
454,4.328360313182834,106.32610971503507,2024-07-20,2024-08-23,possible venting from flaring dataset,
455,4.328360313182834,106.32610971503507,2024-09-28,2024-10-02,possible venting from flaring dataset,
456,4.328360313182834,106.32610971503507,2024-11-07,2024-11-21,possible venting from flaring dataset,
457,4.328360313182834,106.32610971503507,2024-12-22,2024-12-26,possible venting from flaring dataset,
458,4.328360313182834,106.32610971503507,2025-02-10,2025-02-24,possible venting from flaring dataset,
459,4.328360313182834,106.32610971503507,2025-03-07,2025-03-21,possible venting from flaring dataset,
460,4.328360313182834,106.32610971503507,2025-04-26,2025-04-27,possible venting from flaring dataset,
461,4.328360313182834,106.32610971503507,2025-05-21,2025-05-25,possible venting from flaring dataset,
462,4.328360313182834,106.32610971503507,2025-06-30,2025-07-09,possible venting from flaring dataset,
463,4.456733313872442,106.7129304293678,2020-01-08,2020-01-17,possible venting from flaring dataset,
464,4.456733313872442,106.7129304293678,2020-02-27,2020-03-02,possible venting from flaring dataset,
465,4.456733313872442,106.7129304293678,2020-07-21,2020-07-25,possible venting from flaring dataset,
466,4.456733313872442,106.7129304293678,2020-08-15,2020-08-19,possible venting from flaring dataset,
467,4.456733313872442,106.7129304293678,2020-10-29,2020-11-02,possible venting from flaring dataset,
468,4.456733313872442,106.7129304293678,2020-11-18,2020-11-22,possible venting from flaring dataset,
469,4.456733313872442,106.7129304293678,2020-12-13,2021-01-01,possible venting from flaring dataset,
470,4.456733313872442,106.7129304293678,2021-01-22,2021-01-31,possible venting from flaring dataset,
471,4.456733313872442,106.7129304293678,2021-02-11,2021-02-20,possible venting from flaring dataset,
472,4.456733313872442,106.7129304293678,2021-02-26,2021-03-07,possible venting from flaring dataset,
473,4.456733313872442,106.7129304293678,2021-03-13,2021-03-22,possible venting from flaring dataset,
474,4.456733313872442,106.7129304293678,2021-03-28,2021-04-11,possible venting from flaring dataset,
475,4.456733313872442,106.7129304293678,2021-04-17,2021-04-26,possible venting from flaring dataset,
476,4.456733313872442,106.7129304293678,2021-05-02,2021-05-06,possible venting from flaring dataset,
477,4.456733313872442,106.7129304293678,2021-05-12,2021-05-16,possible venting from flaring dataset,
478,4.456733313872442,106.7129304293678,2021-05-22,2021-05-31,possible venting from flaring dataset,
479,4.456733313872442,106.7129304293678,2021-06-06,2021-06-25,possible venting from flaring dataset,
480,4.456733313872442,106.7129304293678,2021-08-05,2021-08-19,possible venting from flaring dataset,
481,4.456733313872442,106.7129304293678,2021-09-04,2021-09-08,possible venting from flaring dataset,
482,4.456733313872442,106.7129304293678,2021-09-29,2021-10-03,possible venting from flaring dataset,
483,4.456733313872442,106.7129304293678,2021-10-09,2021-10-13,possible venting from flaring dataset,
484,4.456733313872442,106.7129304293678,2021-10-29,2021-11-07,possible venting from flaring dataset,
485,4.456733313872442,106.7129304293678,2021-11-18,2021-11-22,possible venting from flaring dataset,
486,4.456733313872442,106.7129304293678,2022-01-02,2022-01-06,possible venting from flaring dataset,
487,4.456733313872442,106.7129304293678,2022-01-17,2022-01-21,possible venting from flaring dataset,
488,4.456733313872442,106.7129304293678,2022-01-27,2022-01-31,possible venting from flaring dataset,
489,4.456733313872442,106.7129304293678,2022-02-26,2022-03-02,possible venting from flaring dataset,
490,4.456733313872442,106.7129304293678,2022-03-13,2022-03-17,possible venting from flaring dataset,
491,4.456733313872442,106.7129304293678,2022-03-23,2022-04-06,possible venting from flaring dataset,
492,4.456733313872442,106.7129304293678,2022-04-12,2022-04-16,possible venting from flaring dataset,
493,4.456733313872442,106.7129304293678,2022-04-27,2022-05-26,possible venting from flaring dataset,
494,4.456733313872442,106.7129304293678,2022-06-21,2022-07-05,possible venting from flaring dataset,
495,4.456733313872442,106.7129304293678,2022-07-21,2022-07-25,possible venting from flaring dataset,
496,4.456733313872442,106.7129304293678,2022-08-25,2022-09-08,possible venting from flaring dataset,
497,4.456733313872442,106.7129304293678,2022-10-19,2022-10-23,possible venting from flaring dataset,
498,4.456733313872442,106.7129304293678,2022-11-13,2022-11-17,possible venting from flaring dataset,
499,4.456733313872442,106.7129304293678,2022-11-23,2022-12-02,possible venting from flaring dataset,
500,4.456733313872442,106.7129304293678,2022-12-18,2023-01-01,possible venting from flaring dataset,
501,4.456733313872442,106.7129304293678,2023-02-06,2023-02-25,possible venting from flaring dataset,
502,4.456733313872442,106.7129304293678,2023-03-08,2023-03-27,possible venting from flaring dataset,
503,4.456733313872442,106.7129304293678,2023-04-02,2023-04-21,possible venting from flaring dataset,
504,4.456733313872442,106.7129304293678,2023-04-27,2023-05-06,possible venting from flaring dataset,
505,4.456733313872442,106.7129304293678,2023-05-12,2023-05-16,possible venting from flaring dataset,
506,4.456733313872442,106.7129304293678,2023-05-22,2023-05-31,possible venting from flaring dataset,
507,4.456733313872442,106.7129304293678,2023-06-11,2023-06-30,possible venting from flaring dataset,
508,4.456733313872442,106.7129304293678,2023-07-11,2023-07-20,possible venting from flaring dataset,
509,4.456733313872442,106.7129304293678,2023-07-26,2023-09-03,possible venting from flaring dataset,
510,4.456733313872442,106.7129304293678,2023-09-29,2023-10-23,possible venting from flaring dataset,
511,4.456733313872442,106.7129304293678,2023-10-29,2023-11-17,possible venting from flaring dataset,
512,4.456733313872442,106.7129304293678,2023-12-03,2023-12-12,possible venting from flaring dataset,
513,4.456733313872442,106.7129304293678,2023-12-18,2023-12-22,possible venting from flaring dataset,
514,4.456733313872442,106.7129304293678,2024-01-27,2024-01-31,possible venting from flaring dataset,
515,4.456733313872442,106.7129304293678,2024-02-06,2024-02-15,possible venting from flaring dataset,
516,4.456733313872442,106.7129304293678,2024-02-21,2024-03-06,possible venting from flaring dataset,
