sgi,glint_alpha,sid
-0.08279414465260751,28.404444,20230830T162839_20230830T164019_T15QWB
-0.6455424300760811,28.647533,20230830T162839_20230830T164019_T15QWB
-0.7349112633684461,34.499382,20230830T162839_20230830T164019_T15QWB
-0.620404663367242,25.689466,20230830T162839_20230830T164019_T15QWB
-0.7914110300452892,34.11471,20230830T162839_20230830T164019_T15QWB
-0.6084890737987484,27.358744,20230830T162839_20230830T164019_T15QWB
-0.7011494233186469,30.537392,20230830T162839_20230830T164019_T15QWB
-0.7617503950215389,32.74429,20230830T162839_20230830T164019_T15QWB
-0.7117601970930432,30.00713,20230830T162839_20230830T164019_T15QWB
-0.723006487505645,31.24439,20230830T162839_20230830T164019_T15QWB
-0.6996586972858695,31.849085,20230830T162839_20230830T164019_T15QWB
-0.5630806012913473,26.101812,20230830T162839_20230830T164019_T15QWB
-0.722868946438074,33.155624,20230830T162839_20230830T164019_T15QWB
-0.6301126316769058,25.689466,20230830T162839_20230830T164019_T15QWB
-0.672843897754321,28.542294,20230830T162839_20230830T164019_T15QWB
-0.6606840496058812,28.218843,20230830T162839_20230830T164019_T15QWB
-0.7868517678126742,33.484344,20230830T162839_20230830T164019_T15QWB
-0.6302414229453546,28.33277,20230830T162839_20230830T164019_T15QWB
-0.6288659504291783,29.384912,20230830T162839_20230830T164019_T15QWB
-0.2724580475515448,30.670382,20230830T162839_20230830T164019_T15QWB
-0.6747320114303316,27.340368,20230830T162839_20230830T164019_T15QWB
-0.6688034086407834,28.647562,20230830T162839_20230830T164019_T15QWB
-0.7281475516054733,30.739569,20230830T162839_20230830T164019_T15QWB
-0.7752442972656487,34.106365,20230830T162839_20230830T164019_T15QWB
-0.7048054900888846,30.209726,20230830T162839_20230830T164019_T15QWB
-0.6653386499337584,28.962944,20230830T162839_20230830T164019_T15QWB
-0.730000013862378,30.562124,20230830T162839_20230830T164019_T15QWB
-0.7787682300021341,34.004074,20230830T162839_20230830T164019_T15QWB
-0.7336999174023703,32.836163,20230830T162839_20230830T164019_T15QWB
-0.6787800126256157,28.755013,20230830T162839_20230830T164019_T15QWB
-0.7268370502756538,31.695688,20230830T162839_20230830T164019_T15QWB
-0.5803597172303768,26.287498,20230830T162839_20230830T164019_T15QWB
-0.7352941125883743,33.78411,20230830T162839_20230830T164019_T15QWB
-0.6570881451293125,27.523155,20230830T162839_20230830T164019_T15QWB
-0.5856142422569967,26.53439,20230830T162839_20230830T164019_T15QWB
-0.6914161478059744,30.569042,20230830T162839_20230830T164019_T15QWB
-0.7733990016703363,33.893867,20230830T162839_20230830T164019_T15QWB
-0.7287480840998508,32.467762,20230830T162839_20230830T164019_T15QWB
-0.6570904734207431,27.545437,20230830T162839_20230830T164019_T15QWB
-0.6047358820957174,25.68878,20230830T162839_20230830T164019_T15QWB
-0.6713167643728296,28.650204,20230830T162839_20230830T164019_T15QWB
-0.6076058770461688,26.907183,20230830T162839_20230830T164019_T15QWB
-0.17226590832859112,31.24439,20230830T162839_20230830T164019_T15QWB
-0.690544435202158,30.327045,20230830T162839_20230830T164019_T15QWB
-0.7811623221179067,33.99615,20230830T162839_20230830T164019_T15QWB
-0.6524773068099409,29.594511,20230830T162839_20230830T164019_T15QWB
-0.6753164314431652,27.21524,20230830T162839_20230830T164019_T15QWB
-0.7558277379743178,32.31165,20230830T162839_20230830T164019_T15QWB
-0.0008388934931539119,29.38323,20230830T162839_20230830T164019_T15QWB
-0.7102702712281244,30.890076,20230830T162839_20230830T164019_T15QWB
-0.6708673009346361,29.59325,20230830T162839_20230830T164019_T15QWB
-0.5955484995753614,28.404444,20230830T162839_20230830T164019_T15QWB
-0.7731295265354164,33.799576,20230830T162839_20230830T164019_T15QWB
-0.7214285844955971,33.457996,20230830T162839_20230830T164019_T15QWB
-0.6964017767666807,30.117981,20230830T162839_20230830T164019_T15QWB
-0.786503053126962,34.420746,20230830T162839_20230830T164019_T15QWB
-0.697153713581692,29.80398,20230830T162839_20230830T164019_T15QWB
-0.8008196745245288,34.412426,20230830T162839_20230830T164019_T15QWB
-0.734177223583864,30.864916,20230830T162839_20230830T164019_T15QWB
-0.6766334374279688,30.91792,20230830T162839_20230830T164019_T15QWB
-0.6670317559986253,29.697617,20230830T162839_20230830T164019_T15QWB
-0.7539203820772692,33.252747,20230830T162839_20230830T164019_T15QWB
-0.7265290244436481,30.436247,20230830T162839_20230830T164019_T15QWB
-0.6451319173986843,26.987862,20230830T162839_20230830T164019_T15QWB
-0.7226107147164859,30.436247,20230830T162839_20230830T164019_T15QWB
-0.7779546388841251,34.718136,20230830T162839_20230830T164019_T15QWB
-0.7656631382121676,33.79161,20230830T162839_20230830T164019_T15QWB
-0.6343873450857163,33.982056,20230830T162839_20230830T164019_T15QWB
-0.636174657630063,28.64851,20230830T162839_20230830T164019_T15QWB
-0.5670103092783505,27.049656,20230830T162839_20230830T164019_T15QWB
-0.5854800836397456,25.97919,20230830T162839_20230830T164019_T15QWB
-0.7244307207302179,31.849085,20230830T162839_20230830T164019_T15QWB
-0.6691568795130756,30.372818,20230830T162839_20230830T164019_T15QWB
-0.6303231644219149,26.57655,20230830T162839_20230830T164019_T15QWB
-0.7975843432897841,33.374287,20230830T162839_20230830T164019_T15QWB
-0.7745664813900134,33.374287,20230830T162839_20230830T164019_T15QWB
-0.6164874404808935,26.782232,20230830T162839_20230830T164019_T15QWB
-0.7464788840076969,33.56622,20230830T162839_20230830T164019_T15QWB
-0.7689587498623052,31.545671,20230830T162839_20230830T164019_T15QWB
-0.6712627028457493,30.79394,20230830T162839_20230830T164019_T15QWB
-0.7452180775044889,29.913477,20230830T162839_20230830T164019_T15QWB
-0.7047163378878318,30.259,20230830T162839_20230830T164019_T15QWB
-0.736677120105887,29.173656,20230830T162839_20230830T164019_T15QWB
-0.7480314940832624,34.098347,20230830T162839_20230830T164019_T15QWB
-0.7187499983759024,31.14337,20230830T162839_20230830T164019_T15QWB
-0.6724982580227054,29.488169,20230830T162839_20230830T164019_T15QWB
-0.6095693687456454,26.411476,20230830T162839_20230830T164019_T15QWB
-0.7238395012589507,32.64134,20230830T162839_20230830T164019_T15QWB
-0.6962314663539408,30.32892,20230830T162839_20230830T164019_T15QWB
-0.7432681686821487,29.913477,20230830T162839_20230830T164019_T15QWB
-0.6178217596460723,30.692696,20230830T162839_20230830T164019_T15QWB
-0.7282479034668478,31.167606,20230830T162839_20230830T164019_T15QWB
-0.690140851891945,29.594511,20230830T162839_20230830T164019_T15QWB
-0.6045500041437468,28.311195,20230830T162839_20230830T164019_T15QWB
-0.7736318324108664,34.499382,20230830T162839_20230830T164019_T15QWB
-0.5910672895378126,26.1013,20230830T162839_20230830T164019_T15QWB
-0.752502992885542,32.64134,20230830T162839_20230830T164019_T15QWB
-0.5818505445999944,25.68878,20230830T162839_20230830T164019_T15QWB
-0.6710369504552444,28.137691,20230830T162839_20230830T164019_T15QWB
-0.7325665033835982,29.596659,20230830T162839_20230830T164019_T15QWB
-0.4954348768539574,27.236746,20230830T162839_20230830T164019_T15QWB
-0.5839899260074943,27.152718,20230830T162839_20230830T164019_T15QWB
-0.7018633606392702,30.91792,20230830T162839_20230830T164019_T15QWB
-0.7213695214288314,31.369171,20230830T162839_20230830T164019_T15QWB
-0.6805658968422172,30.331522,20230830T162839_20230830T164019_T15QWB
-0.7817736070461057,33.99615,20230830T162839_20230830T164019_T15QWB
-0.6871628903527677,30.06185,20230830T162839_20230830T164019_T15QWB
-0.5983701963331531,25.479845,20230830T162839_20230830T164019_T15QWB
-0.5938744315773222,26.121948,20230830T162839_20230830T164019_T15QWB
-0.737485221540498,31.091719,20230830T162839_20230830T164019_T15QWB
-0.7129840508037107,30.816824,20230830T162839_20230830T164019_T15QWB
-0.735569404051565,31.695688,20230830T162839_20230830T164019_T15QWB
-0.7075435236126207,31.221043,20230830T162839_20230830T164019_T15QWB
-0.7656436750549322,32.31165,20230830T162839_20230830T164019_T15QWB
-0.6219126059276954,28.437035,20230830T162839_20230830T164019_T15QWB
-0.6823910641084198,30.89514,20230830T162839_20230830T164019_T15QWB
-0.7031721979948217,30.764055,20230830T162839_20230830T164019_T15QWB
-0.6862190737507091,34.404606,20230830T162839_20230830T164019_T15QWB
-0.6020782473857831,26.863878,20230830T162839_20230830T164019_T15QWB
-0.7630293089944464,33.68928,20230830T162839_20230830T164019_T15QWB
-0.6864343985509311,29.6993,20230830T162839_20230830T164019_T15QWB
-0.6757336890625758,28.647562,20230830T162839_20230830T164019_T15QWB
-0.6532286892288871,29.48841,20230830T162839_20230830T164019_T15QWB
-0.7460442976943379,30.663109,20230830T162839_20230830T164019_T15QWB
-0.7600872489775967,29.930342,20230830T162839_20230830T164019_T15QWB
-0.7117903759640409,30.209726,20230830T162839_20230830T164019_T15QWB
-0.7193660728306467,31.345198,20230830T162839_20230830T164019_T15QWB
-0.7828709352262782,34.318813,20230830T162839_20230830T164019_T15QWB
-0.738925915563294,31.8468,20230830T162839_20230830T164019_T15QWB
-0.7333333376903979,30.00713,20230830T162839_20230830T164019_T15QWB
-0.57774438834755,25.875814,20230830T162839_20230830T164019_T15QWB
-0.5629017472329372,27.255724,20230830T162839_20230830T164019_T15QWB
-0.5723085980886179,26.115292,20230830T162839_20230830T164019_T15QWB
-0.581907084827541,26.721111,20230830T162839_20230830T164019_T15QWB
-0.6338729657661705,26.96676,20230830T162839_20230830T164019_T15QWB
-0.7131931042139413,31.796167,20230830T162839_20230830T164019_T15QWB
-0.7861583067402728,34.310497,20230830T162839_20230830T164019_T15QWB
-0.7551020475297976,33.264763,20230830T162839_20230830T164019_T15QWB
-0.6151224109348569,25.772486,20230830T162839_20230830T164019_T15QWB
-0.7096036583174626,31.849085,20230830T162839_20230830T164019_T15QWB
-0.6366459454329759,30.43051,20230830T162839_20230830T164019_T15QWB
-0.7287607194965605,30.990948,20230830T162839_20230830T164019_T15QWB
-0.7256544530393326,30.021502,20230830T162839_20230830T164019_T15QWB
-0.7554934085972917,33.16913,20230830T162839_20230830T164019_T15QWB
-0.7536231794401138,33.663235,20230830T162839_20230830T164019_T15QWB
-0.710898671512735,30.764055,20230830T162839_20230830T164019_T15QWB
-0.7417603790591915,31.74642,20230830T162839_20230830T164019_T15QWB
-0.5790151169213011,27.584093,20230830T162839_20230830T164019_T15QWB
-0.5660805536233562,25.479845,20230830T162839_20230830T164019_T15QWB
-0.7005545266650541,32.831722,20230830T162839_20230830T164019_T15QWB
-0.6889375710924006,32.38143,20230830T162839_20230830T164019_T15QWB
-0.7135939059299933,29.808887,20230830T162839_20230830T164019_T15QWB
-0.7042569051484041,32.934692,20230830T162839_20230830T164019_T15QWB
-0.7159353626901103,31.345198,20230830T162839_20230830T164019_T15QWB
-0.6745976310165058,28.858624,20230830T162839_20230830T164019_T15QWB
-0.6446637715806428,26.987862,20230830T162839_20230830T164019_T15QWB
-0.6865021817177552,30.116858,20230830T162839_20230830T164019_T15QWB
-0.7081930339245173,30.383947,20230830T162839_20230830T164019_T15QWB
-0.6588408035139462,28.962944,20230830T162839_20230830T164019_T15QWB
-0.7611940167111242,34.703323,20230830T162839_20230830T164019_T15QWB
-0.7266355180605373,30.49015,20230830T162839_20230830T164019_T15QWB
-0.5987200069580078,27.255724,20230830T162839_20230830T164019_T15QWB
-0.5834896807883945,26.411476,20230830T162839_20230830T164019_T15QWB
-0.7005545266650541,30.91792,20230830T162839_20230830T164019_T15QWB
-0.6288873777907069,28.64851,20230830T162839_20230830T164019_T15QWB
-0.6079754852136204,26.32823,20230830T162839_20230830T164019_T15QWB
-0.7810578252319766,34.62467,20230830T162839_20230830T164019_T15QWB
-0.6646231507746928,29.382946,20230830T162839_20230830T164019_T15QWB
-0.7610619433221495,30.307137,20230830T162839_20230830T164019_T15QWB
-0.6780223108392843,27.009829,20230830T162839_20230830T164019_T15QWB
-0.7611181608539019,30.108353,20230830T162839_20230830T164019_T15QWB
-0.5831499775630612,27.275545,20230830T162839_20230830T164019_T15QWB
-0.6084415564977033,28.64851,20230830T162839_20230830T164019_T15QWB
-0.7777777777777778,34.805218,20230830T162839_20230830T164019_T15QWB
-0.7099056614134508,31.393757,20230830T162839_20230830T164019_T15QWB
-0.7437641806919842,30.018068,20230830T162839_20230830T164019_T15QWB
-0.7343173414826004,31.167606,20230830T162839_20230830T164019_T15QWB
-0.5769445840168874,25.479845,20230830T162839_20230830T164019_T15QWB
-0.7540603261295098,34.302525,20230830T162839_20230830T164019_T15QWB
-0.7940446729545884,33.47689,20230830T162839_20230830T164019_T15QWB
-0.7233294163922249,31.872505,20230830T162839_20230830T164019_T15QWB
-0.745029248429251,33.144794,20230830T162839_20230830T164019_T15QWB
-0.7826432957635495,34.6162,20230830T162839_20230830T164019_T15QWB
-0.6573051261734312,28.127487,20230830T162839_20230830T164019_T15QWB
-0.6257668793446719,27.358744,20230830T162839_20230830T164019_T15QWB
-0.5553718840332518,26.189194,20230830T162839_20230830T164019_T15QWB
-0.7697899889765786,33.264763,20230830T162839_20230830T164019_T15QWB
-0.5771812032485577,25.998493,20230830T162839_20230830T164019_T15QWB
-0.736883327889071,30.562124,20230830T162839_20230830T164019_T15QWB
-0.7417000962547886,30.259,20230830T162839_20230830T164019_T15QWB
-0.7089639018821401,31.446108,20230830T162839_20230830T164019_T15QWB
-0.7267230934017082,31.04248,20230830T162839_20230830T164019_T15QWB
-0.7923269372015891,34.20836,20230830T162839_20230830T164019_T15QWB
-0.5835962189596358,26.637436,20230830T162839_20230830T164019_T15QWB
-0.6885428287263463,31.94982,20230830T162839_20230830T164019_T15QWB
-0.5864022611070068,26.740547,20230830T162839_20230830T164019_T15QWB
-0.6186107396602872,27.481245,20230830T162839_20230830T164019_T15QWB
-0.7246608052284347,30.209726,20230830T162839_20230830T164019_T15QWB
-0.7704917961275956,34.20047,20230830T162839_20230830T164019_T15QWB
-0.6927851128038977,30.18609,20230830T162839_20230830T164019_T15QWB
-0.5940593938893657,27.584093,20230830T162839_20230830T164019_T15QWB
-0.7423167700357713,30.307137,20230830T162839_20230830T164019_T15QWB
-0.6616702574103761,29.908684,20230830T162839_20230830T164019_T15QWB
-0.6616187913368617,26.804438,20230830T162839_20230830T164019_T15QWB
-0.6797454840583155,28.54235,20230830T162839_20230830T164019_T15QWB
-0.4280039752805277,30.163431,20230830T162839_20230830T164019_T15QWB
-0.7388367862562039,33.88651,20230830T162839_20230830T164019_T15QWB
-0.6919040459742155,29.907497,20230830T162839_20230830T164019_T15QWB
-0.6429470997734352,27.090734,20230830T162839_20230830T164019_T15QWB
-0.695915282500788,29.6993,20230830T162839_20230830T164019_T15QWB
-0.21370971596776006,26.80577,20230830T162839_20230830T164019_T15QWB
-0.7163227061811067,31.019043,20230830T162839_20230830T164019_T15QWB
-0.6203278608392305,27.564602,20230830T162839_20230830T164019_T15QWB
-0.758773406429751,29.916916,20230830T162839_20230830T164019_T15QWB
-0.6046065180889568,27.133667,20230830T162839_20230830T164019_T15QWB
-0.681243224540015,29.278069,20230830T162839_20230830T164019_T15QWB
-0.6734124189354511,28.858624,20230830T162839_20230830T164019_T15QWB
-0.7412779360624538,29.384912,20230830T162839_20230830T164019_T15QWB
-0.7334354542324574,33.052917,20230830T162839_20230830T164019_T15QWB
-0.7228915769450545,30.614552,20230830T162839_20230830T164019_T15QWB
-0.6778523442110369,26.186014,20230830T162839_20230830T164019_T15QWB
-0.5879910540921596,27.255724,20230830T162839_20230830T164019_T15QWB
-0.4973947902613774,32.38143,20230830T162839_20230830T164019_T15QWB
-0.7473684091280333,30.461075,20230830T162839_20230830T164019_T15QWB
-0.6608264399301111,27.545437,20230830T162839_20230830T164019_T15QWB
-0.7756543467893701,34.1866,20230830T162839_20230830T164019_T15QWB
-0.7527733645422345,31.646057,20230830T162839_20230830T164019_T15QWB
-0.6968421126105449,29.704166,20230830T162839_20230830T164019_T15QWB
-0.5662232477794784,26.008892,20230830T162839_20230830T164019_T15QWB
-0.7574612711431947,33.777313,20230830T162839_20230830T164019_T15QWB
-0.6958525351555497,27.545437,20230830T162839_20230830T164019_T15QWB
-0.6274510058146484,33.674927,20230830T162839_20230830T164019_T15QWB
-0.7575510227541187,33.663235,20230830T162839_20230830T164019_T15QWB
-0.5857663994779155,25.795984,20230830T162839_20230830T164019_T15QWB
-0.7303102483393924,31.369171,20230830T162839_20230830T164019_T15QWB
-0.5846568858652229,25.709303,20230830T162839_20230830T164019_T15QWB
-0.3846962982889516,33.264763,20230830T162839_20230830T164019_T15QWB
-0.4461105808449498,27.236746,20230830T162839_20230830T164019_T15QWB
-0.715764330785128,30.94151,20230830T162839_20230830T164019_T15QWB
-0.5720734121203649,25.902502,20230830T162839_20230830T164019_T15QWB
-0.7450495048078432,31.494461,20230830T162839_20230830T164019_T15QWB
-0.6821621528883933,31.422974,20230830T162839_20230830T164019_T15QWB
-0.6485268788217556,28.963085,20230830T162839_20230830T164019_T15QWB
-0.5700934579439252,26.189194,20230830T162839_20230830T164019_T15QWB
-0.7616707533498094,34.1866,20230830T162839_20230830T164019_T15QWB
-0.6885125047135348,28.752731,20230830T162839_20230830T164019_T15QWB
-0.7202797049249958,29.282173,20230830T162839_20230830T164019_T15QWB
-0.7584383849316352,34.601433,20230830T162839_20230830T164019_T15QWB
-0.725701110932217,30.91792,20230830T162839_20230830T164019_T15QWB
-0.6573705090586889,28.964037,20230830T162839_20230830T164019_T15QWB
-0.7850895454408988,34.20836,20230830T162839_20230830T164019_T15QWB
-0.6933979834472679,30.670382,20230830T162839_20230830T164019_T15QWB
-0.6758409567608855,30.24298,20230830T162839_20230830T164019_T15QWB
-0.6962919329487229,27.545437,20230830T162839_20230830T164019_T15QWB
-0.5921319284215387,26.143038,20230830T162839_20230830T164019_T15QWB
-0.7772397003247441,34.106365,20230830T162839_20230830T164019_T15QWB
-0.6708120025461283,29.59325,20230830T162839_20230830T164019_T15QWB
-0.7589082639647156,28.437035,20230830T162839_20230830T164019_T15QWB
