 21 4356.638115 8.917E-30 3.460E-07.06700.079 1373.54210.75-.005161       4 0 0 05       0 1 1 01                    Q 42f     3365632430 9 9 711    85.0   85.0
 21 4356.761581 6.706E-30 3.459E-07.06660.077 1441.53070.74-.005238       4 0 0 05       0 1 1 01                    Q 44f     3365632430 9 9 711    89.0   89.0
 21 4356.799334 1.139E-30 2.088E-05.05540.064 2779.36870.64-.006260       3 1 1 04       0 0 0 01                    P 84e     3655532433 9 9 711   167.0  169.0
 21 4356.884091 4.957E-30 3.457E-07.06630.076 1512.63650.74-.005314       4 0 0 05       0 1 1 01                    Q 46f     3365632430 9 9 711    93.0   93.0
 21 4357.004872 3.602E-30 3.455E-07.06590.075 1586.85820.74-.005389       4 0 0 05       0 1 1 01                    Q 48f     3365632430 9 9 711    97.0   97.0
 21 4357.041522 2.837E-30 8.449E-07.06830.085 1749.86000.74-.004878       4 1 1 05       1 0 0 02                    Q 34e     3366632430 9 9 711    69.0   69.0
 21 4357.042220 8.263E-30 1.677E-06.08470.116 1293.21780.69-.002233       4 1 1 05       1 0 0 02                    R  4e     3666632429 9 9 711    11.0    9.0
 21 4357.106325 3.324E-30 1.848E-05.06850.086 2345.92090.74-.004780       4 2 2 05       1 1 1 02                    R 32f     3666632429 9 9 711    67.0   65.0
 21 4357.123141 3.876E-30 5.200E-07.06550.074 1664.19460.74-.005462       4 0 0 05       0 1 1 01                    Q 50f     3655532429 9 9 711   101.0  101.0
 21 4357.238114 2.724E-30 5.198E-07.06510.072 1744.64440.74-.005533       4 0 0 05       0 1 1 01                    Q 52f     3655532429 9 9 711   105.0  105.0
 21 4357.289989 2.747E-30 1.387E-05.06870.087 2319.94220.74-.004720       4 2 2 05       1 1 1 02                    R 31e     3666632429 9 9 711    65.0   63.0
 21 4357.349002 1.883E-30 5.196E-07.06470.071 1828.20620.73-.005603       4 0 0 05       0 1 1 01                    Q 54f     3655532429 9 9 711   109.0  109.0
 21 4357.351907 8.287E-30 1.216E-06.07820.107 1378.21320.68-.003060       3 3 3 04       0 2 2 01                    R 10e     3666632429 9 9 711    23.0   21.0
 21 4357.500557 2.315E-30 8.532E-07.06800.084 1805.25230.74-.004963       4 1 1 05       1 0 0 02                    Q 36e     3366632430 9 9 711    73.0   73.0
 21 4357.712228 1.232E-28 1.415E-06.06890.088 1054.76070.74-.004834       3 2 2 04       0 1 1 01                    P 31e     3666632429 9 9 711    61.0   63.0
 21 4357.734089 1.403E-28 1.486E-06.06920.088 1031.12910.74-.004807       3 2 2 04       0 1 1 01                    P 30f     3666632429 9 9 711    59.0   61.0
 21 4357.894631 4.842E-30 1.270E-04.07050.093 2600.72850.72-.003715       5 0 0 03       0 0 0 11                    P 25e     3666632029 9 9 711    49.0   51.0
 21 4357.982853 1.855E-30 8.615E-07.06760.082 1863.75860.75-.005046       4 1 1 05       1 0 0 02                    Q 38e     3366632430 9 9 711    77.0   77.0
 21 4358.127014 3.113E-29 3.773E-07.08620.118  672.06760.69-.002036       4 0 0 05       0 1 1 01                    R  3e     3666632429 9 9 711     9.0    7.0
 21 4358.147315 1.939E-30 1.940E-05.05610.064 2649.65610.65-.006212       3 1 1 04       0 0 0 01                    P 82e     3655532433 9 9 711   163.0  165.0
 21 4358.177429 9.592E-30 1.351E-06.07740.105 1386.82910.68-.003169       3 3 3 04       0 2 2 01                    R 11f     3666632429 9 9 711    25.0   23.0
 21 4358.487982 1.462E-30 8.711E-07.06730.080 1925.37750.75-.005128       4 1 1 05       1 0 0 02                    Q 40e     3366632430 9 9 711    81.0   81.0
 21 4358.635797 1.455E-29 2.260E-06.08220.112 1301.80820.68-.002548       4 1 1 05       1 0 0 02                    R  6e     3666632429 9 9 711    15.0   13.0
 21 4358.876170 3.044E-30 2.062E-05.06810.084 2398.36040.74-.004897       4 2 2 05       1 1 1 02                    R 34f     3666632429 9 9 711    71.0   69.0
 21 4359.006385 1.095E-29 1.495E-06.07660.104 1396.22820.68-.003273       3 3 3 04       0 2 2 01                    R 12e     3666632429 9 9 711    27.0   25.0
 21 4359.011095 1.241E-28 1.211E-06.06940.089 1007.13350.73-.004780       3 2 2 04       0 1 1 01                    P 29e     3666632429 9 9 711    57.0   59.0
 21 4359.015493 1.132E-30 8.806E-07.06700.079 1990.10800.75-.005208       4 1 1 05       1 0 0 02                    Q 42e     3365632430 9 9 711    85.0   85.0
 21 4359.127595 1.365E-28 1.240E-06.06970.090  984.98900.73-.004752       3 2 2 04       0 1 1 01                    P 28f     3666632429 9 9 711    55.0   57.0
 21 4359.211098 2.470E-30 1.505E-05.06830.085 2370.69800.74-.004839       4 2 2 05       1 1 1 02                    R 33e     3666632429 9 9 711    69.0   67.0
 21 4359.262233 5.376E-30 1.278E-04.07120.095 2562.80420.72-.003683       5 0 0 03       0 0 0 11                    P 23e     3666632029 9 9 711    45.0   47.0
 21 4359.493008 3.245E-30 1.800E-05.05680.064 2523.02190.65-.006164       3 1 1 04       0 0 0 01                    P 80e     3655532433 9 9 711   159.0  161.0
 21 4359.727781 6.787E-29 5.898E-07.08340.114  679.09900.68-.002367       4 0 0 05       0 1 1 01                    R  5e     3666632429 9 9 711    13.0   11.0
 21 4359.838833 1.232E-29 1.646E-06.07590.103 1406.41030.68-.003373       3 3 3 04       0 2 2 01                    R 13f     3666632429 9 9 711    29.0   27.0
 21 4360.238965 2.265E-29 2.942E-06.08010.109 1313.52210.68-.002821       4 1 1 05       1 0 0 02                    R  8e     3666632429 9 9 711    19.0   17.0
 21 4360.328439 1.205E-28 1.019E-06.06990.091  962.62570.73-.004725       3 2 2 04       0 1 1 01                    P 27e     3666632429 9 9 711    53.0   55.0
 21 4360.532176 1.279E-28 1.017E-06.07020.092  941.97360.73-.004698       3 2 2 04       0 1 1 01                    P 26f     3666632429 9 9 711    51.0   53.0
 21 4360.646232 5.835E-30 1.286E-04.07200.096 2527.97360.71-.003651       5 0 0 03       0 0 0 11                    P 21e     3666632029 9 9 711    41.0   43.0
 21 4360.655630 2.726E-30 2.292E-05.06780.083 2453.92450.74-.005009       4 2 2 05       1 1 1 02                    R 36f     3666632429 9 9 711    75.0   73.0
 21 4360.674664 1.370E-29 1.807E-06.07520.102 1417.37550.69-.003468       3 3 3 04       0 2 2 01                    R 14e     3666632429 9 9 711    31.0   29.0
 21 4360.836919 5.343E-30 1.668E-05.05750.065 2399.46790.66-.006115       3 1 1 04       0 0 0 01                    P 78e     3655532433 9 9 711   155.0  157.0
 21 4361.155454 2.166E-30 1.623E-05.06800.084 2424.57170.74-.004953       4 2 2 05       1 1 1 02                    R 35e     3666632429 9 9 711    73.0   71.0
 21 4361.342208 1.179E-28 8.237E-07.08110.111  689.25530.68-.002658       4 0 0 05       0 1 1 01                    R  7e     3666632429 9 9 711    17.0   15.0
 21 4361.513999 1.506E-29 1.977E-06.07460.101 1429.12360.69-.003560       3 3 3 04       0 2 2 01                    R 15f     3666632429 9 9 711    33.0   31.0
 21 4361.664164 1.125E-28 8.423E-07.07050.093  921.23810.72-.004672       3 2 2 04       0 1 1 01                    P 25e     3666632429 9 9 711    49.0   51.0
 21 4361.851626 3.229E-29 3.727E-06.07820.107 1328.35940.68-.003060       4 1 1 05       1 0 0 02                    R 10e     3666632429 9 9 711    23.0   21.0
 21 4361.948052 1.152E-28 8.194E-07.07090.094  902.08370.72-.004645       3 2 2 04       0 1 1 01                    P 24f     3666632429 9 9 711    47.0   49.0
 21 4362.046366 6.179E-30 1.294E-04.07300.098 2496.23730.70-.003619       5 0 0 03       0 0 0 11                    P 19e     3666632029 9 9 711    37.0   39.0
 21 4362.179543 8.650E-30 1.545E-05.05820.065 2278.99630.67-.006065       3 1 1 04       0 0 0 01                    P 76e     3655532433 9 9 711   151.0  153.0
 21 4362.356645 1.638E-29 2.155E-06.07400.100 1441.65470.70-.003648       3 3 3 04       0 2 2 01                    R 16e     3666632429 9 9 711    35.0   33.0
 21 4362.444366 2.389E-30 2.539E-05.06750.081 2512.61220.75-.005118       4 2 2 05       1 1 1 02                    R 38f     3666632429 9 9 711    79.0   77.0
