 11 4366.711320 2.633E-30 3.338E-09.08330.391  416.20870.690.000000          0 0 1          0 0 0  7  5  2        5  2  4     q5222308079917122 0    15.0   11.0
 11 4367.240968 2.307E-30 2.749E-05.07480.250 2629.33450.71-.022980          1 1 0          0 0 0 12  2 11       13  5  8      432230807294713152    75.0   81.0
 11 4367.363395 6.248E-29 2.325E-05.07570.281 1899.00820.73-.003520          0 2 0          0 0 0 11  9  2       11  4  7      432230807260713049    69.0   69.0
 11 4367.363704 1.012E-30 1.185E-02.08660.352 3967.48860.720.005660          1 0 1          0 2 0  8  4  4        7  2  5      432230807294713152    51.0   45.0
 11 4367.825135 3.572E-29 1.235E+00.04230.250 4074.03860.390.001830          0 1 1          0 1 0 14  6  9       13  4 10      434233807294713152    29.0   27.0
 11 4368.222120 2.817E-30 7.329E-07.06000.298 1616.45310.570.000000          0 0 1          0 0 0 12  5  8       10  4  6     q5322308079917122 0    25.0   21.0
 11 4368.355927 1.659E-29 7.952E-07.06460.315 1477.29740.600.000000          0 0 1          0 0 0 11  6  6        9  5  4     q5422308079917122 0    69.0   57.0
 11 4368.401788 9.692E-30 6.250E-02.01490.235 3939.8318-.07-.004390          0 4 0          0 1 0 13  1 12       14  2 13      434233807294713152    81.0   87.0
 11 4368.475867 3.231E-27 1.917E-04.06160.333 1255.91160.64-.012710          1 0 0          0 0 0  9  8  2        8  5  3      434323807360713049    19.0   17.0
 11 4368.633034 4.294E-28 4.892E-03.08330.333 2337.46320.710.000010          0 1 1          0 1 0  9  4  5        8  0  8      434223807294713152    19.0   17.0
 11 4368.698173 1.021E-28 4.234E-01.04650.281 3833.14430.46-.017140          0 1 1          0 1 0 12  8  4       11  6  5      434233807294713152    75.0   69.0
 11 4369.220621 9.684E-27 1.909E-04.06000.333 1255.16680.62-.012370          1 0 0          0 0 0  9  8  1        8  5  4      434323307360713049    57.0   51.0
 11 4369.386501 8.660E-27 5.441E-02.03160.298 2254.28440.36-.011830          0 0 1          0 0 0 11 10  1       10  8  2      434223807260713049    23.0   21.0
 11 4369.387191 2.598E-26 5.441E-02.03160.298 2254.28370.36-.011830          0 0 1          0 0 0 11 10  2       10  8  3      464323807260713049    69.0   63.0
 11 4369.394867 1.102E-28 8.364E-01.04080.195 3812.04670.43-.019150          1 0 0          0 0 0 18  5 13       17  4 14      334233807360713049    37.0   35.0
 11 4369.575619 3.398E-29 4.211E-01.04420.281 3832.25170.44-.015560          0 1 1          0 1 0 12  8  5       11  6  6      434233807294713152    25.0   23.0
 11 4369.748258 8.138E-29 1.056E-06.07930.315  920.21000.71-.001930          0 0 1          0 0 0  8  7  2        9  1  9      432230807260713049    17.0   19.0
 11 4370.340672 2.204E-30 1.345E-02.06170.281 3650.50900.580.005390          0 4 0          0 1 0 10  4  6       11  5  7      432230807294713152    21.0   23.0
 11 4370.348135 1.571E-29 1.199E-07.07340.352 1059.83550.650.000000          1 0 0          0 0 0  9  7  2        7  5  2     q5322308079917122 0    57.0   45.0
 11 4370.534144 5.242E-30 1.199E-07.07340.352 1059.64670.650.000000          1 0 0          0 0 0  9  7  3        7  5  3     q4322308079917122 0    19.0   15.0
 11 4370.715779 3.988E-28 1.734E-02.04520.208 2952.39370.51-.015880          0 0 1          0 0 0 16  4 12       16  2 15      434223807260713049    99.0   99.0
 11 4370.841039 7.008E-29 1.035E-02.06660.315 2841.43070.57-.004580          0 4 0          0 1 0  8  2  6        9  3  7      434233807294713152    17.0   19.0
 11 4371.150553 1.524E-29 1.523E-01.03850.298 3770.72440.42-.014770          0 1 1          0 1 0 11  9  2       10  7  3      434233807294713152    23.0   21.0
 11 4371.163562 4.572E-29 1.523E-01.03840.298 3770.71130.42-.014740          0 1 1          0 1 0 11  9  3       10  7  4      434233807294713152    69.0   63.0
 11 4371.285266 4.623E-29 4.876E-04.03390.208 2660.94480.40-.007930          1 0 0          0 0 0 16  4 13       16  1 16      434233807360713049    99.0   99.0
 11 4371.399420 1.010E-28 1.369E-02.05680.298 3072.72630.49-.007060          0 4 0          0 1 0  9  2  7       10  3  8      434253807294713152    57.0   63.0
 11 4371.412436 3.197E-30 4.535E-02.02980.183 3940.54510.33-.004940          0 0 1          0 0 0 18  6 13       18  2 16      332230807260713049    37.0   37.0
 11 4371.568614 6.999E-28 4.834E-04.05370.235 2073.51560.610.006070          0 2 0          0 0 0 14  6  9       14  1 14      434223807260713049    87.0   87.0
 11 4371.723987 1.410E-25 6.825E-01.03890.250 2248.06450.37-.002610          0 0 1          0 0 0 14  5 10       13  3 11      464423307260713049    29.0   27.0
 11 4371.987367 9.819E-30 1.821E-03.07160.235 2983.39630.69-.022190          0 1 1          0 0 0 13  1 12       14  5  9      434233807294713152    27.0   29.0
 11 4372.340865 1.540E-29 4.895E-04.05360.265 2813.51210.54-.015230          0 1 1          0 0 0 11  4  8       12  8  5      434233807294713152    69.0   75.0
 11 4372.673523 8.018E-26 2.149E-01.03900.281 2321.90570.43-.016000          0 0 1          0 0 0 12  9  3       11  7  4      464321807277713038    75.0   69.0
 11 4372.725868 5.281E-30 7.524E-07.06460.315 1474.98080.600.000000          0 0 1          0 0 0 11  6  5        9  5  5     q4322308079917122 0    23.0   19.0
 11 4372.766890 2.672E-26 2.148E-01.03700.281 2321.81300.42-.022000          0 0 1          0 0 0 12  9  4       11  7  5      466320807277713038    25.0   23.0
 11 4372.828002 2.030E-30 1.289E-04.05010.315 2690.59360.44-.003160          0 4 0          0 1 0  9  1  9        9  2  8      432230807294713152    19.0   19.0
 11 4373.300163 5.979E-30 1.251E-04.05040.315 2688.07980.44-.000620          0 4 0          0 1 0  9  0  9        9  1  8      432230807294713152    57.0   57.0
 11 4373.346748 3.345E-30 6.483E-02.01480.235 3939.7465-.07-.004770          0 4 0          0 1 0 13  2 12       14  1 13      432230807294713152    27.0   29.0
 11 4373.490999 1.208E-26 1.172E-04.07050.333  882.89030.640.001870          1 0 0          0 0 0  9  6  4        8  1  7      564323307360713049    19.0   17.0
 11 4373.496796 2.884E-30 2.885E-02.06870.352 3879.33610.57-.000910          0 5 0          0 2 0  6  2  5        7  1  6      332230807294713152    39.0   45.0
 11 4373.647051 6.875E-30 5.106E-07.06460.315 1340.88490.600.000000          0 0 1          0 0 0 11  5  6        9  4  6     q5322308079917122 0    23.0   19.0
 11 4373.676271 6.082E-30 2.788E-03.06100.281 3136.41250.600.002800          0 1 1          0 1 0 11  6  5       11  2 10      532230807294713152    23.0   23.0
 11 4373.726335 3.985E-28 7.972E-03.07450.333 2630.19250.63-.001170          0 4 0          0 1 0  7  2  5        8  3  6      434223807294713152    45.0   51.0
 11 4373.750825 9.613E-30 4.316E-03.04740.250 3391.12610.49-.005500          0 1 1          0 1 0 13  4 10       13  0 13      432230807294713152    81.0   81.0
 11 4373.855819 5.573E-30 1.836E-03.06490.235 3101.44300.66-.040000          1 1 0          0 0 0 13  3 11       14  6  8      432230807294713152    27.0   29.0
 11 4373.858752 6.428E-28 7.951E-03.04610.250 2426.19650.48-.002180          0 0 1          0 0 0 13  8  5       13  4 10      434223807260713049    27.0   27.0
 11 4374.271982 7.894E-30 7.414E-08.06860.333 1122.70850.620.000000          1 0 0          0 0 0 10  6  5        8  4  5     q5322308079917122 0    63.0   51.0
 11 4374.276592 1.473E-29 1.835E-02.04690.281 3323.26980.41-.007380          0 4 0          0 1 0 10  2  8       11  3  9      434233807294713152    21.0   23.0
 11 4374.309000 2.634E-30 8.818E-04.04820.281 3314.85560.470.000450          0 4 0          0 1 0 12  1 12       11  2  9      432230807294713152    75.0   69.0
 11 4374.399010 5.487E-30 8.109E-03.09810.434 3289.24250.74-.000130          0 5 0          0 2 0  2  1  2        3  0  3      432230807294713152    15.0   21.0
 11 4374.577498 1.656E-28 6.845E-04.09720.412 1922.90100.74-.005570          0 4 0          0 1 0  3  1  3        4  2  2      434223807294713152     7.0    9.0
 11 4374.685024 1.252E-27 3.741E-02.04740.315 2512.37570.39-.001840          0 4 0          0 1 0  8  0  8        9  1  9      434223807294713152    17.0   19.0
 11 4374.748284 3.814E-27 1.836E-01.04360.281 2915.87430.41-.010610          0 1 1          0 1 0 12  2 10       11  0 11      434323807294713152    75.0   69.0
 11 4374.883804 5.853E-29 3.297E-01.03050.235 3939.83180.29-.012970          1 1 0          0 1 0 15  3 12       14  2 13      434233807294713152    93.0   87.0
 11 4374.894411 8.486E-30 7.064E-01.02840.221 4506.73380.25-.004530          1 1 0          0 1 0 16  5 12       15  2 13      432230807294713152    99.0   93.0
 11 4374.984734 2.740E-29 1.889E-05.05910.250 2042.31060.64-.001630          1 0 0          0 0 0 12  8  5       13  1 12      432230807360713049    75.0   81.0
 11 4375.303756 3.397E-29 6.992E-04.07550.298 2705.13960.690.000480          0 1 1          0 1 0 10  5  5       10  1 10      434233807294713152    63.0   63.0
 11 4376.010607 3.278E-30 4.115E-09.08870.412  383.84250.710.000000          0 0 1          0 0 0  6  6  1        4  3  1     q4222308079917122 0    13.0    9.0
 11 4376.102219 1.023E-29 5.352E-02.01880.250 3654.21500.02-.004440          0 4 0          0 1 0 12  1 11       13  2 12      434233807294713152    25.0   27.0
